edge_id:int,source_node_id:int,target_node_id:int,label_id:int,down_flow:string,up_flow:string,date:string,count:string,visit_duration:string
31687,5,5760,2,50652,15062,26,17,60044
31688,13,5760,2,52362,16075,3,11,32649
31689,18,5760,2,195804,46414,33,22,59495
31690,18,5760,2,599757,177012,5,168,448044
31691,33,5760,2,38932,8662,33,6,1778
31692,53,5760,2,18041,1568,35,1,0
31693,28,5760,2,273840,65121,35,33,57625
31694,66,5760,2,6461,1947,4,4,8675
31695,33,5760,2,19558,4265,42,3,5201
31696,18,5760,2,568516,172616,6,123,246718
31697,5,5760,2,26336,10534,1,8,19720
31698,28,5760,2,584250,177156,15,212,408041
31699,40,5760,2,21980,5792,1,10,20812
31700,66,5760,2,57086,18379,9,27,57556
31701,71,5760,2,274185,60963,44,32,69138
31702,69,5760,2,36468,11500,8,3,0
31703,33,5760,2,48189,10478,30,3,6115
31704,5,5760,2,3299,1120,22,1,4046
31705,18,5760,2,788741,223093,8,220,539523
31706,44,5760,2,16966,4800,13,4,2421
31707,47,5760,2,243103,98393,23,75,134950
31708,18,5760,2,201848,57962,7,68,115549
31709,40,5760,2,21653,6972,27,9,3461
31710,81,5760,2,31979,9952,2,10,24464
31711,33,5760,2,49555,10032,41,6,2759
31712,71,5760,2,291503,82446,1,79,241255
31713,18,5760,2,354309,78043,44,47,116967
31714,81,5760,2,66668,18044,7,23,45065
31715,28,5760,2,38970,8079,34,5,5217
31716,69,5760,2,171348,53390,3,67,120746
31717,33,5760,2,6497,1476,39,1,0
31718,33,5760,2,210563,64405,10,74,182134
31719,28,5760,2,308648,70006,43,38,103016
31720,71,5760,2,135107,29124,33,13,21296
31721,47,5760,2,413476,112233,24,77,143557
31722,71,5760,2,173630,70298,5,65,144028
31723,18,5760,2,746561,210374,21,168,300070
31724,28,5760,2,127345,37184,8,36,89017
31725,71,5760,2,25714,5420,42,4,8201
31726,69,5760,2,195894,53442,1,40,69015
31727,69,5760,2,8054,1476,37,1,0
31728,8,5760,2,30533,8694,7,12,45702
31729,33,5760,2,170471,52238,1,56,138818
31730,40,5760,2,30052,8550,6,10,18645
31731,18,5760,2,581860,160958,19,153,401360
31732,5,5760,2,86700,24149,16,29,15913
31733,28,5760,2,867961,256090,9,237,608970
31734,18,5760,2,38741,10584,12,11,11362
31735,28,5760,2,616945,177634,1,141,288378
31736,33,5760,2,51932,15571,27,21,56319
31737,18,5760,2,152327,32841,29,15,6998
31738,18,5760,2,845281,238118,11,182,281196
31739,28,5760,2,91648,27518,22,34,51184
31740,18,5760,2,70326,14910,45,7,18421
31741,66,5760,2,36825,10753,8,11,20445
31742,33,5760,2,499375,146421,21,156,386940
31743,71,5760,2,377690,108963,3,88,219205
31744,71,5760,2,25713,5048,31,4,10001
31745,66,5760,2,10813,2613,19,3,7951
31746,33,5760,2,263779,80164,8,87,185043
31747,18,5760,2,6514,1476,36,1,0
31748,33,5760,2,41569,8603,32,5,1402
31749,33,5760,2,24396,5598,40,3,9507
31750,18,5760,2,510686,146384,15,161,365221
31751,19,5760,2,2400,975,4,4,5218
31752,33,5760,2,112543,32242,25,36,75302
31753,5,5760,2,181206,54593,2,72,131974
31754,28,5760,2,213463,61790,13,81,245937
31755,5,5760,2,80809,24302,9,16,7525
31756,18,5760,2,127779,39367,17,37,41457
31757,33,5760,2,178605,55144,2,82,246823
31758,47,5760,2,240163,80965,9,32,101349
31759,66,5760,2,51758,20098,14,12,10731
31760,18,5760,2,146503,44778,22,60,126726
31761,69,5760,2,16006,3216,29,2,0
31762,66,5760,2,6362,1423,45,1,5918
31763,18,5760,2,226836,60765,16,61,54933
31764,28,5760,2,59238,18030,27,29,62219
31765,18,5760,2,97785,26700,27,32,65782
31766,71,5760,2,142069,28972,37,13,45043
31767,33,5760,2,41445,9389,44,7,15682
31768,66,5760,2,2090,0,33,1,3997
31769,66,5760,2,12413,3640,1,5,9968
31770,5,5760,2,86769,23741,19,22,42824
31771,18,5760,2,429353,120907,23,103,153307
31772,40,5760,2,176054,50150,18,69,155600
31773,18,5760,2,135898,30093,40,15,29306
31774,28,5760,2,246283,53592,31,27,73800
31775,28,5760,2,84504,19040,29,11,30792
31776,33,5760,2,181718,56867,11,71,161813
31777,69,5760,2,16929,4356,27,5,7252
31778,40,5760,2,202725,59278,4,59,90125
31779,18,5760,2,247812,68774,25,63,168597
31780,40,5760,2,61643,17348,23,20,32251
31781,40,5760,2,25610,5720,35,4,9931
31782,47,5760,2,201704,70732,15,44,59803
31783,40,5760,2,19215,4275,38,3,4734
31784,5,5760,2,77647,23090,15,36,82658
31785,78,5760,2,10675,3625,2,3,62
31786,18,5760,2,487198,142149,10,130,350211
31787,40,5760,2,132541,37995,2,39,74020
31788,42,5760,2,3533,1112,16,2,0
31789,47,5760,2,408615,123946,5,120,345112
31790,82,5760,2,2140,1592,25,2,681
31791,33,5760,2,104119,30984,13,33,103479
31792,40,5760,2,26354,7983,5,14,23075
31793,69,5760,2,106577,27769,2,21,18406
31794,66,5760,2,15426,4486,28,5,5719
31795,40,5760,2,2541,725,26,2,2575
31796,28,5760,2,304187,68072,38,38,101790
31797,33,5760,2,58904,17509,12,20,29766
31798,40,5760,2,32126,7304,44,5,5561
31799,40,5760,2,12805,2818,43,1,4712
31800,47,5760,2,636799,233888,21,234,510291
31801,40,5760,2,12864,2912,33,2,2382
31802,71,5760,2,93240,20110,32,9,29320
31803,28,5760,2,750184,221609,7,201,423376
31804,66,5760,2,30053,8603,10,7,8081
31805,6,5760,2,7863,1538,43,1,0
31806,81,5760,2,3384,933,3,1,1875
31807,33,5760,2,15159,4383,28,6,6391
31808,40,5760,2,16947,5019,15,8,13579
31809,33,5760,2,25786,5691,35,4,7539
31810,28,5760,2,39077,8782,42,4,0
31811,54,5760,2,34871,8699,41,3,7792
31812,13,5760,2,10145,3049,26,6,22732
31813,25,5760,2,27058,8328,28,6,8713
31814,16,5760,2,2164,570,4,2,3314
31815,71,5760,2,12860,2754,30,1,0
31816,71,5760,2,345360,110318,6,103,193554
31817,40,5760,2,8289,2460,11,2,1201
31818,7,5760,2,32820,9995,25,8,3256
31819,47,5760,2,105721,30508,4,22,13952
31820,71,5760,2,89652,19186,39,11,25918
31821,66,5760,2,6463,1505,31,1,2062
31822,66,5760,2,19202,4373,29,3,7616
31823,18,5760,2,450219,128985,14,143,305195
31824,40,5760,2,6389,1444,32,1,0
31825,28,5760,2,127962,30557,32,12,23968
31826,7,5760,2,82631,22519,26,11,7680
31827,10,5760,2,159388,46532,12,21,44168
31828,39,5760,2,10617,3956,16,6,0
31829,66,5760,2,6423,1305,34,1,0
31830,33,5760,2,119132,25841,37,16,45120
31831,33,5760,2,241457,70468,22,73,158728
31832,33,5760,2,64338,21648,26,26,68354
31833,40,5760,2,33293,9290,24,11,32453
31834,36,5760,2,11226,1468,8,1,0
31835,28,5760,2,1258690,394133,6,252,533027
31836,18,5760,2,76038,17160,42,11,20340
31837,40,5760,2,19155,4037,42,3,8422
31838,33,5760,2,385622,120260,19,125,301749
31839,0,5761,2,80,52,14,1,291
31840,36,5762,2,24081,4844,38,3,3644
31841,25,5762,2,1145,716,10,6,980
31842,47,5762,2,104660,37874,11,20,22402
31843,66,5762,2,80,160,5,2,311
31844,44,5762,2,52362,19953,31,5,5345
31845,31,5762,2,532,172,10,3,186
31846,16,5762,2,149109,22668,34,5,3918
31847,36,5762,2,43542,14064,20,21,13511
31848,16,5762,2,29369,7391,32,3,8394
31849,7,5762,2,127,58,8,1,78
31850,84,5762,2,4260,2049,44,1,2169
31851,29,5762,2,45082,12448,7,7,10274
31852,6,5762,2,57200,16364,4,11,17332
31853,14,5762,2,0,1160,1,5,3255
31854,11,5762,2,49204,7389,31,3,8077
31855,64,5762,2,90551,19891,12,7,1204
31856,97,5762,2,24970,4734,38,3,5399
31857,19,5762,2,16996,2024,32,1,8400
31858,11,5762,2,25318,7428,17,5,3367
31859,25,5762,2,20296,4110,36,2,2845
31860,36,5762,2,38633,12769,10,12,11304
31861,0,5762,2,15651,1807,30,1,3225
31862,4,5762,2,14820,3171,5,8,9516
31863,44,5762,2,302067,83561,3,13,23913
31864,19,5762,2,20845,3674,35,2,660
31865,47,5762,2,941,444,8,8,5887
31866,42,5762,2,25902,5023,3,8,4099
31867,11,5762,2,189,57,23,1,319
31868,30,5762,2,9293,4528,27,4,3218
31869,95,5762,2,30181,6057,23,9,23413
31870,24,5762,2,27236,6835,9,9,10806
31871,73,5762,2,38451,5242,36,2,2252
31872,8,5762,2,551618,245838,7,16,26577
31873,18,5762,2,23479,5167,23,7,7930
31874,79,5762,2,447,378,10,2,235
31875,44,5762,2,99225,23557,45,7,13595
31876,44,5762,2,126847,22643,32,10,13738
31877,15,5762,2,17940,6448,1,10,8903
31878,36,5762,2,45235,11956,28,15,35252
31879,36,5762,2,67565,14269,17,17,12097
31880,38,5762,2,8860,4185,43,1,0
31881,77,5762,2,65976,6260,15,6,13479
31882,16,5762,2,39371,2654,37,1,0
31883,44,5762,2,232739,53427,7,17,13351
31884,78,5762,2,3481,922,15,3,1945
31885,37,5762,2,25878,5528,16,5,16287
31886,15,5762,2,19528,3715,43,2,12318
31887,4,5762,2,1374,1444,13,2,2105
31888,73,5762,2,4640,2378,39,1,1812
31889,31,5762,2,25691,5761,33,2,4511
31890,66,5762,2,345,154,11,2,2688
31891,11,5762,2,94789,32975,18,22,38763
31892,12,5762,2,28335,6572,6,9,2844
31893,13,5762,2,30442,6540,5,7,4748
31894,36,5762,2,44636,8432,31,6,11282
31895,42,5762,2,4260,1609,36,1,2096
31896,97,5762,2,644709,235652,39,23,27898
31897,42,5762,2,31198,6875,2,11,24041
31898,0,5762,2,19522,8555,44,3,9101
31899,19,5762,2,38468,9385,3,8,10471
31900,16,5762,2,38034,12780,8,6,9100
31901,32,5762,2,151137,57070,40,10,27961
31902,64,5762,2,68800,16175,3,23,23924
31903,31,5762,2,296,114,16,2,138
31904,19,5762,2,7661,1687,31,1,361
31905,50,5762,2,101776,36183,18,11,17540
31906,69,5762,2,759,285,3,5,280
31907,62,5762,2,44746,8141,40,3,1423
31908,36,5762,2,4714,1460,30,1,1920
31909,95,5762,2,11765,2947,36,3,3713
31910,84,5762,2,83655,14223,45,7,21513
31911,74,5762,2,14640,6123,32,1,1231
31912,37,5762,2,9164,2701,17,1,540
31913,25,5762,2,32124,8661,20,12,13281
31914,6,5762,2,27202,4492,42,3,5450
31915,49,5762,2,27430,7667,27,7,4334
31916,25,5762,2,1693,2058,32,1,1071
31917,13,5762,2,15655,1738,38,1,0
31918,28,5762,2,0,586,25,1,0
31919,36,5762,2,169049,35145,14,28,49790
31920,25,5762,2,177566,56357,14,31,39642
31921,14,5762,2,0,1392,8,6,16828
31922,36,5762,2,4344,1697,36,1,1877
31923,11,5762,2,15150,5774,32,3,8984
31924,64,5762,2,839,468,1,5,139
31925,10,5762,2,128855,18518,8,19,12104
31926,13,5762,2,5211,2212,40,1,2499
31927,6,5762,2,57761,15923,38,7,20756
31928,30,5762,2,4420,2219,24,2,1539
31929,12,5762,2,114680,43129,3,18,24363
31930,12,5762,2,73021,31560,9,8,7406
31931,11,5762,2,44267,16070,22,9,12950
31932,73,5762,2,4640,2203,30,1,3081
31933,44,5762,2,177879,39024,44,9,16210
31934,71,5762,2,40348,11794,6,10,14584
31935,13,5762,2,8818,4194,44,1,1677
31936,14,5762,2,0,928,9,4,4166
31937,50,5762,2,66174,13623,15,12,19560
31938,73,5762,2,55122,13679,7,8,5843
31939,49,5762,2,1153,880,11,2,5334
31940,82,5762,2,17072,1878,31,1,0
31941,42,5762,2,17160,2101,37,1,5199
31942,69,5762,2,47335,9077,7,10,12940
31943,42,5762,2,16124,1918,11,2,391
31944,84,5762,2,19531,3860,36,2,2070
31945,23,5762,2,42060,8693,27,6,2562
31946,16,5762,2,112401,16000,33,6,6396
31947,10,5762,2,7068,1350,44,2,0
31948,84,5762,2,103879,18343,40,8,5326
31949,95,5762,2,22764,5660,28,3,1238
31950,95,5762,2,252140,72783,45,28,52406
31951,49,5762,2,8018,3407,35,1,0
31952,97,5762,2,8631,3479,44,1,1797
31953,82,5762,2,17969,2237,17,6,2688
31954,97,5762,2,435178,185186,41,8,4083
31955,64,5762,2,14534,4853,8,8,233
31956,10,5762,2,545,598,25,2,53
31957,10,5762,2,163,56,13,1,84
31958,25,5762,2,46167,27162,31,3,6327
31959,11,5762,2,37966,12828,45,4,1122
31960,71,5762,2,183,116,4,1,234
31961,56,5762,2,92928,36644,28,17,22337
31962,44,5762,2,62313,5394,40,1,0
31963,75,5762,2,51730,11936,3,6,10242
31964,95,5762,2,103260,29101,42,12,16727
31965,97,5762,2,865257,342259,42,21,35498
31966,29,5762,2,20916,4183,14,4,6259
31967,24,5762,2,45045,9281,17,12,5918
31968,98,5762,2,73983,14176,39,5,12328
31969,49,5762,2,27517,7516,23,6,6225
31970,31,5762,2,9184,3951,11,5,2166
31971,30,5762,2,8485,4067,25,4,3272
31972,13,5762,2,202305,26792,35,8,16608
31973,52,5762,2,111971,34038,7,23,14380
31974,75,5762,2,112777,32574,9,17,8409
31975,44,5762,2,166207,26877,35,9,7048
31976,36,5762,2,175429,25376,15,34,25958
31977,0,5762,2,15829,1786,43,1,2901
31978,97,5762,2,857913,350112,45,23,30209
31979,30,5762,2,180652,60833,1,27,11768
31980,11,5762,2,26282,6598,19,3,6657
31981,21,5762,2,960,0,27,1,435
31982,15,5762,2,5067,1973,45,1,3065
31983,40,5762,2,36580,12033,44,3,5731
31984,74,5762,2,39681,2971,37,1,7244
31985,57,5762,2,962,56,15,2,5548
31986,36,5762,2,47394,10243,6,13,4078
31987,3,5762,2,27901,2821,14,2,169
31988,36,5762,2,97398,13209,43,6,11019
31989,44,5762,2,120,120,5,1,0
31990,47,5762,2,22454,5163,21,6,1468
31991,3,5762,2,4304,1824,30,1,1915
31992,95,5762,2,28787,6684,22,6,6055
31993,3,5762,2,39840,11285,25,10,10308
31994,36,5762,2,20400,3243,33,2,702
31995,13,5762,2,560005,104117,14,55,55068
31996,95,5762,2,89640,25549,43,7,12444
31997,4,5762,2,4260,2263,12,2,105
31998,14,5762,2,0,232,7,1,981
31999,10,5762,2,21645,3836,38,2,2178
32000,57,5762,2,678,80,7,1,860
32001,97,5762,2,16887,1746,30,1,5001
32002,79,5762,2,8251,3161,32,1,5279
32003,44,5762,2,89661,14614,18,8,10140
32004,62,5762,2,28806,9783,41,3,1437
32005,31,5762,2,610,230,6,4,459
32006,0,5762,2,16733,4352,41,1,2580
32007,19,5762,2,4640,1952,37,1,0
32008,49,5762,2,55446,10641,37,4,5436
32009,52,5762,2,4843,5752,17,3,2954
32010,6,5762,2,103785,24960,10,32,26805
32011,13,5762,2,14003,5969,33,2,4038
32012,24,5762,2,31285,9104,2,9,5658
32013,36,5762,2,4344,1697,34,1,2089
32014,57,5762,2,405963,78844,27,35,26443
32015,26,5762,2,70876,14981,15,17,7760
32016,95,5762,2,165977,70021,40,7,20425
32017,95,5762,2,34085,7562,18,8,108
32018,10,5762,2,83419,22650,41,7,11208
32019,14,5762,2,0,1160,4,5,224
32020,93,5762,2,91870,19779,27,7,2524
32021,6,5762,2,35288,9420,40,5,10000
32022,44,5762,2,393741,99123,37,13,21918
32023,24,5762,2,20191,4072,40,2,2730
32024,19,5762,2,27398,7142,13,6,9472
32025,14,5762,2,0,232,2,1,2
32026,66,5762,2,70820,21367,29,7,7693
32027,75,5762,2,189284,32598,13,13,16515
32028,25,5762,2,136353,44826,13,32,26598
32029,50,5762,2,4300,2362,31,1,1395
32030,11,5762,2,41846,2657,14,1,0
32031,36,5762,2,100241,22159,11,24,13786
32032,11,5762,2,38840,13164,16,10,17774
32033,50,5762,2,55097,21693,24,2,3058
32034,74,5762,2,17612,8265,35,1,6012
32035,24,5762,2,56278,13568,13,5,6975
32036,12,5762,2,60642,32943,31,4,2740
32037,13,5762,2,15111,3323,21,7,6745
32038,6,5762,2,25685,5429,7,4,3008
32039,44,5762,2,191993,45554,21,21,31217
32040,84,5762,2,13723,5080,4,6,5936
32041,71,5762,2,12557,6367,45,3,1638
32042,10,5762,2,16997,2051,42,1,5429
32043,36,5762,2,4097,4292,21,7,7409
32044,98,5762,2,40546,5891,44,4,11458
32045,64,5762,2,378,240,9,3,2349
32046,19,5762,2,746,393,21,4,1086
32047,44,5762,2,15468,6745,23,7,2698
32048,0,5762,2,34371,12701,33,4,3911
32049,75,5762,2,4507,1902,22,2,77
32050,13,5762,2,37164,8791,42,4,11564
32051,79,5762,2,115362,41998,33,13,18301
32052,50,5762,2,160,160,25,1,2618
32053,36,5762,2,241180,82491,9,19,20127
32054,30,5762,2,165227,77334,23,43,27785
32055,44,5762,2,285550,52280,38,7,26914
32056,30,5762,2,81105,31156,22,20,6190
32057,97,5762,2,126759,31836,37,8,13262
32058,44,5762,2,116771,22087,4,17,23374
32059,64,5762,2,707,315,5,4,212
32060,75,5762,2,17490,8698,29,1,0
32061,89,5762,2,15342,4535,26,10,11448
32062,66,5762,2,4549,1897,21,1,0
32063,32,5762,2,264020,115428,41,7,14725
32064,77,5762,2,26244,7143,1,6,1655
32065,95,5762,2,297462,72433,44,16,46200
32066,3,5762,2,12141,5604,12,3,1033
32067,98,5762,2,21448,3616,36,2,1957
32068,26,5762,2,296,114,9,2,80
32069,13,5762,2,201427,36572,31,6,6988
32070,15,5762,2,29198,7609,18,6,8713
32071,82,5762,2,60,100,6,1,0
32072,95,5762,2,304210,63325,38,22,23057
32073,44,5762,2,21651,4611,12,4,2089
32074,31,5762,2,8578,3363,38,1,0
32075,14,5762,2,0,696,3,3,5229
32076,14,5762,2,0,232,11,1,0
32077,4,5762,2,60445,19696,11,32,39061
32078,44,5762,2,365848,72435,2,21,26089
32079,19,5762,2,9011,3697,33,2,9373
32080,98,5762,2,85289,11543,45,5,5997
32081,96,5762,2,20122,3670,33,2,2298
32082,71,5762,2,72541,3902,41,1,7200
32083,27,5762,2,21113,5122,34,3,4083
32084,69,5762,2,629,331,8,3,26
32085,62,5762,2,320827,125357,44,9,13206
32086,6,5762,2,16922,2077,21,2,3170
32087,36,5762,2,40784,9925,22,13,6735
32088,33,5762,2,37490,7571,21,5,7791
32089,10,5762,2,3880,675,43,1,4720
32090,6,5762,2,8899,2771,20,6,4603
32091,3,5762,2,240,240,11,2,6987
32092,21,5762,2,37975,10644,8,14,17251
32093,79,5762,2,4945,1724,31,1,0
32094,36,5762,2,28342,4701,39,3,2752
32095,11,5762,2,143714,42969,21,29,39971
32096,90,5762,2,2706,0,3,1,0
32097,26,5762,2,462,462,3,1,552
32098,75,5762,2,4548,1958,16,2,3677
32099,12,5762,2,1112,1192,5,2,843
32100,82,5762,2,203,159,7,2,59
32101,13,5762,2,46778,10622,15,13,10351
32102,31,5762,2,40675,8080,32,4,2600
32103,6,5762,2,4903,1565,30,1,2402
32104,18,5762,2,10078,4882,8,2,1971
32105,50,5762,2,15336,3477,23,3,1520
32106,50,5762,2,13605,1056,28,3,105
32107,21,5762,2,6410,3354,22,3,19297
32108,73,5762,2,17021,2109,34,1,316
32109,69,5762,2,39456,11080,45,4,7996
32110,25,5762,2,165356,52487,7,27,31381
32111,95,5762,2,13732,4946,41,3,2675
32112,6,5762,2,3459,667,34,1,1801
32113,6,5762,2,26655,6206,11,7,2716
32114,97,5762,2,4600,2216,36,1,2719
32115,95,5762,2,21735,4929,21,5,9583
32116,36,5762,2,88650,23988,19,31,34340
32117,19,5762,2,1873,860,28,1,0
32118,4,5762,2,95157,35235,15,46,57990
32119,30,5762,2,22161,5226,6,4,6880
32120,97,5762,2,74481,22398,34,6,12940
32121,44,5762,2,174695,39631,19,23,15998
32122,36,5762,2,5389,1601,12,5,373
32123,11,5762,2,33732,8780,7,3,635
32124,16,5762,2,129351,26543,35,3,285
32125,6,5762,2,49373,9700,43,6,11011
32126,3,5762,2,116138,27489,2,10,6707
32127,18,5762,2,31279,3064,31,2,2389
32128,48,5762,2,39908,34056,7,9,10526
32129,98,5762,2,40963,9321,43,5,7580
32130,36,5762,2,17302,4006,26,5,1465
32131,26,5762,2,296,114,1,2,132
32132,6,5762,2,8291,2492,44,2,2899
32133,31,5762,2,71882,19100,8,8,13042
32134,28,5762,2,29475,8199,6,6,4639
32135,50,5762,2,18327,8481,26,8,5758
32136,50,5762,2,2554,3608,27,4,2044
32137,7,5762,2,4055,2163,9,2,2998
32138,13,5762,2,375,118,2,2,146
32139,57,5762,2,30200,8878,11,7,3214
32140,7,5762,2,20353,3984,18,4,4887
32141,44,5762,2,47286,10716,14,4,7338
32142,31,5762,2,4801,1732,31,1,2449
32143,73,5762,2,4260,2167,35,1,2307
32144,23,5762,2,301,240,23,1,9
32145,11,5762,2,55879,7032,40,2,5120
32146,3,5762,2,222985,92515,3,43,64243
32147,47,5762,2,27139,5769,23,6,10106
32148,3,5762,2,164,57,26,1,58
32149,62,5762,2,560772,220948,43,12,22479
32150,84,5762,2,337,114,2,2,183
32151,11,5762,2,115931,36140,15,40,37610
32152,29,5762,2,138192,50247,12,26,37537
32153,11,5762,2,179671,66383,4,19,19608
32154,44,5762,2,525047,81107,33,18,13685
32155,85,5762,2,28697,8568,1,5,120
32156,8,5762,2,748,404,8,5,7536
32157,95,5762,2,1054392,417263,39,27,48705
32158,36,5762,2,41618,10000,2,13,13796
32159,78,5762,2,6674,1448,16,2,4646
32160,56,5762,2,4340,3457,32,1,0
32161,95,5762,2,36236,4306,31,2,12173
32162,28,5762,2,37172,17284,2,7,5631
32163,12,5762,2,57921,27010,32,5,5030
32164,18,5762,2,15399,3849,5,9,3940
32165,31,5762,2,44969,13937,2,7,5255
32166,13,5762,2,24231,7065,19,5,6744
32167,95,5762,2,25275,4288,32,3,0
32168,4,5762,2,30627,11150,16,11,7907
32169,36,5762,2,24148,4960,42,3,10413
32170,11,5762,2,26492,11995,2,5,12109
32171,10,5762,2,294,112,15,2,85
32172,6,5762,2,3880,771,31,1,7282
32173,47,5762,2,28935,6693,20,8,18720
32174,11,5762,2,20875,6412,11,5,3019
32175,31,5762,2,147,56,7,1,91
32176,36,5762,2,41181,7071,27,7,824
32177,56,5763,2,553836,297653,39,421,280999
32178,18,5763,2,261800,72662,33,273,191262
32179,13,5763,2,8125035,333799,38,178,90230
32180,69,5763,2,48419,24023,37,36,13886
32181,10,5763,2,299902,78393,33,317,256754
32182,66,5763,2,1040,910,42,6,314
32183,82,5763,2,5480448,158414,37,330,252115
32184,97,5763,2,12787358,1727049,44,1677,1439966
32185,73,5763,2,21774,15642,39,69,85114
32186,7,5763,2,634015,97490,36,271,161464
32187,18,5763,2,103401,63547,37,364,161666
32188,15,5763,2,16081,12715,41,58,16254
32189,22,5763,2,9341,5650,44,43,50788
32190,15,5763,2,7994,6387,45,28,5456
32191,46,5763,2,26532,26045,45,97,73898
32192,70,5763,2,43456727,855681,31,437,356773
32193,70,5763,2,293802,195851,33,398,296701
32194,9,5763,2,2081,1045,35,8,11761
32195,57,5763,2,8164343,444593,30,146,153574
32196,8,5763,2,583402,296341,41,277,201217
32197,36,5763,2,328263,107582,42,334,155769
32198,77,5763,2,1195791,123154,31,146,126501
32199,33,5763,2,95522,73359,41,399,239773
32200,43,5763,2,1483668,962706,36,334,258043
32201,64,5763,2,27333,24258,42,79,38681
32202,4,5763,2,183924,55146,32,138,77119
32203,8,5763,2,2337,1332,29,10,6667
32204,97,5763,2,9460336,1115466,40,924,622983
32205,76,5763,2,62178,51665,41,40,9026
32206,71,5763,2,2245613,796150,40,492,399961
32207,36,5763,2,1540570,156461,30,266,200437
32208,27,5763,2,610774,503507,42,493,363460
32209,70,5763,2,19425,16451,39,49,62337
32210,57,5763,2,287453,80462,35,198,94995
32211,38,5763,2,17093,11955,33,49,15712
32212,16,5763,2,271359,77671,37,296,112930
32213,6,5763,2,158458,81794,39,219,139321
32214,22,5763,2,175596,50456,35,86,71085
32215,16,5763,2,19512,10286,30,67,20828
32216,13,5763,2,3145212,284954,35,353,201494
32217,96,5763,2,24589813,2819557,40,783,419658
32218,41,5763,2,34841,5755,30,57,14208
32219,4,5763,2,0,129,36,2,0
32220,10,5763,2,736272,711834,41,656,525136
32221,52,5763,2,42209,42502,32,85,36468
32222,27,5763,2,798,547,35,9,3511
32223,94,5763,2,34153,223309,40,130,118542
32224,76,5763,2,126603,35046,44,93,31084
32225,49,5763,2,151403,1545507,29,172,84658
32226,53,5763,2,2232394,65115,31,47,48605
32227,93,5763,2,79598,37934,31,480,329108
32228,54,5763,2,1166073,284922,41,306,199911
32229,38,5763,2,5310,2364,40,14,12586
32230,96,5763,2,10993590,4199641,35,710,375385
32231,45,5763,2,162,132,45,2,79
32232,10,5763,2,1339087,509901,31,479,446003
32233,15,5763,2,615486,43118,34,40,17156
32234,11,5763,2,228234,155508,31,356,321711
32235,52,5763,2,1990539,93912,36,395,137744
32236,46,5763,2,1842,937,39,10,9366
32237,91,5763,2,2813425,748378,37,1142,1990532
32238,36,5763,2,1913027,249432,44,695,307155
32239,97,5763,2,7035616,4067700,41,1785,1523726
32240,98,5763,2,46800356,830892,30,207,168663
32241,25,5763,2,359936,194765,32,238,157850
32242,82,5763,2,24780,14707,29,31,9838
32243,23,5763,2,151089,74823,39,107,21015
32244,23,5763,2,947477,133801,40,362,104992
32245,96,5763,2,206406991,9871579,44,2213,1284807
32246,57,5763,2,43855,27619,34,53,11948
32247,99,5763,2,939980,91774,30,84,61907
32248,23,5763,2,45017,27766,33,173,29189
32249,54,5763,2,928640,258036,40,148,145738
32250,84,5763,2,1437212,1361142,43,2155,1734379
32251,19,5763,2,20390,15802,40,78,43448
32252,36,5763,2,331031,97806,34,226,113249
32253,80,5763,2,2795865,155046,35,363,264013
32254,95,5763,2,2647076,238955,32,363,334610
32255,92,5763,2,7512,8818,42,60,77016
32256,43,5763,2,586853,696765,42,633,537740
32257,98,5763,2,23065733,5345335,32,1157,1011644
32258,2,5763,2,514941,97219,40,206,152692
32259,23,5763,2,889109,226150,45,304,111910
32260,79,5763,2,5595,3808,40,5,1462
32261,49,5763,2,7020986,1515099,32,760,466711
32262,75,5763,2,2312364,2140403,35,277,173303
32263,7,5763,2,54868,27642,40,148,75322
32264,31,5763,2,3194875,197466,30,390,173443
32265,84,5763,2,678082,640906,36,495,491543
32266,50,5763,2,302558,182194,30,135,127822
32267,8,5763,2,574147,76556,37,99,65041
32268,74,5763,2,967750,349662,40,303,178129
32269,21,5763,2,4205,2318,42,18,10324
32270,30,5763,2,92363,54777,42,235,90517
